name,start_time,end_time
19,2000-01-07 09:12:07.338078975,2000-01-07 09:12:35.747113228
19,2000-01-07 09:16:36.480165243,2000-01-07 09:16:39.583479166
19,2000-01-07 09:18:51.257992744,2000-01-07 09:19:17.433265924
19,2000-01-07 09:22:09.823893547,2000-01-07 09:23:08.555064440
19,2000-01-07 10:16:03.561237812,2000-01-07 10:16:06.127370834
19,2000-01-07 10:16:06.158758402,2000-01-07 10:16:06.160394430
19,2000-01-07 10:16:07.173777580,2000-01-07 10:16:08.592623710
19,2000-01-07 10:16:08.593747853,2000-01-07 10:16:08.690917015
19,2000-01-07 10:16:08.928581238,2000-01-07 10:16:29.022788048
19,2000-01-07 10:18:26.224443197,2000-01-07 10:18:37.599407911
19,2000-01-07 10:43:04.318696737,2000-01-07 10:43:15.820625782
19,2000-01-07 11:12:58.876228809,2000-01-07 11:12:58.880773783
19,2000-01-07 11:13:00.103090048,2000-01-07 11:13:03.816974640
19,2000-01-07 11:13:03.907267093,2000-01-07 11:13:04.747378826
19,2000-01-07 11:13:05.424010515,2000-01-07 11:13:06.381893158
19,2000-01-07 13:17:41.310964584,2000-01-07 13:18:07.149325132
19,2000-01-07 13:18:11.298857212,2000-01-07 13:18:18.349919319
19,2000-01-07 13:19:12.412513256,2000-01-07 13:19:34.889206409
19,2000-01-07 13:22:20.871700525,2000-01-07 13:22:26.528821707
19,2000-01-07 13:59:14.254121780,2000-01-07 13:59:43.172015428
19,2000-01-07 14:15:52.618516445,2000-01-07 14:16:18.895287990
19,2000-01-07 14:17:11.231985330,2000-01-07 14:17:23.823878765
19,2000-01-07 14:17:26.163817882,2000-01-07 14:17:27.295917988
19,2000-01-07 14:17:37.476837873,2000-01-07 14:17:39.063338756
19,2000-01-07 14:17:40.887131929,2000-01-07 14:17:42.200139046
19,2000-01-07 14:20:34.204610348,2000-01-07 14:20:50.125650167
19,2000-01-07 14:21:22.051768064,2000-01-07 14:21:23.966815710
19,2000-01-07 14:57:15.832468509,2000-01-07 14:57:16.555936575
19,2000-01-07 15:17:25.577556133,2000-01-07 15:17:28.255034685
19,2000-01-07 15:20:09.653398275,2000-01-07 15:20:10.496724367
19,2000-01-07 15:20:11.085310459,2000-01-07 15:20:11.610002994
19,2000-01-07 15:37:14.607456446,2000-01-07 15:37:18.685468197
19,2000-01-07 15:39:16.306549787,2000-01-07 15:39:25.663508177
19,2000-01-07 15:43:37.594068765,2000-01-07 15:43:40.863641739
19,2000-01-07 17:23:05.780177355,2000-01-07 17:23:06.774788618
19,2000-01-08 10:00:00.128122806,2000-01-08 10:00:04.262016535
19,2000-01-08 10:00:10.078449964,2000-01-08 10:00:39.553423166
19,2000-01-08 10:00:40.294314384,2000-01-08 10:00:44.195124864
19,2000-01-08 10:15:54.311607122,2000-01-08 10:15:55.748329401
19,2000-01-08 14:37:45.387663364,2000-01-08 14:37:51.321477651
19,2000-01-08 14:37:53.622328043,2000-01-08 14:39:07.221970320
19,2000-01-08 14:39:09.370343685,2000-01-08 14:44:10.543659448
19,2000-01-08 17:05:54.288958549,2000-01-08 17:06:26.863756656
19,2000-01-08 17:09:49.846133470,2000-01-08 17:09:59.355779648
19,2000-01-08 17:10:13.688427210,2000-01-08 17:10:37.867113352
19,2000-01-08 17:15:27.226217508,2000-01-08 17:16:46.827833891
19,2000-01-08 17:17:01.103532076,2000-01-08 17:17:21.387754917
19,2000-01-08 18:00:25.419333935,2000-01-08 18:00:35.330355644
19,2000-01-08 18:21:07.129689455,2000-01-08 18:21:29.209483623
19,2000-01-08 18:26:21.507799864,2000-01-08 18:26:25.198157310
19,2000-01-08 18:42:11.564814567,2000-01-08 18:42:39.662328481
19,2000-01-08 18:42:43.862217665,2000-01-08 18:42:49.903504371
19,2000-01-08 18:42:52.113659859,2000-01-08 18:45:09.869793892
19,2000-01-08 19:02:03.021588564,2000-01-08 19:02:32.849771738
19,2000-01-08 19:04:42.695645809,2000-01-08 19:06:05.594151020
19,2000-01-08 19:31:13.455969572,2000-01-08 19:31:36.582589626
19,2000-01-08 19:38:22.539993524,2000-01-08 19:38:39.626052379
19,2000-01-08 19:39:14.014351368,2000-01-08 19:39:21.512214660
19,2000-01-08 19:48:22.746620416,2000-01-08 19:48:26.817570925
19,2000-01-08 19:48:29.764478683,2000-01-08 19:49:01.189540386
19,2000-01-08 19:50:09.420349836,2000-01-08 19:52:56.022482872
19,2000-01-08 19:52:58.155749559,2000-01-08 19:57:59.542693376
19,2000-01-08 20:01:32.465432882,2000-01-08 20:01:59.695417881
19,2000-01-08 20:02:15.925177097,2000-01-08 20:02:19.995887995
19,2000-01-08 20:19:07.529595136,2000-01-08 20:19:16.953979254
19,2000-01-08 20:19:54.681422233,2000-01-08 20:19:58.348349094
19,2000-01-08 21:00:36.440187454,2000-01-08 21:01:10.690345049
19,2000-01-08 21:01:15.080152273,2000-01-08 21:02:07.897064447
19,2000-01-08 21:06:47.503811598,2000-01-08 21:07:00.582593202
19,2000-01-08 21:12:26.610623359,2000-01-08 21:13:17.423215627
19,2000-01-08 23:00:43.535019398,2000-01-08 23:01:00.551080704
19,2000-01-08 23:01:07.628913879,2000-01-08 23:01:50.014791012
19,2000-01-08 23:12:35.187061548,2000-01-08 23:12:59.243778944
19,2000-01-08 23:20:04.013190031,2000-01-08 23:20:38.461990595
19,2000-01-08 23:20:39.712200403,2000-01-08 23:21:07.101735592
19,2000-01-08 23:22:01.612382650,2000-01-08 23:22:31.583957672
19,2000-01-08 23:38:19.361694574,2000-01-08 23:38:24.454881429
19,2000-01-08 23:38:30.881439209,2000-01-08 23:38:39.070703745
19,2000-01-09 00:03:29.920402765,2000-01-09 00:04:30.139338732
19,2000-01-09 00:06:01.983759165,2000-01-09 00:06:12.430075645
19,2000-01-09 00:14:35.750001192,2000-01-09 00:14:47.335340261
19,2000-01-09 00:17:17.729832172,2000-01-09 00:17:25.864195823
19,2000-01-09 00:17:40.988465547,2000-01-09 00:18:58.180999040
19,2000-01-09 00:35:57.215498447,2000-01-09 00:36:01.719958782
19,2000-01-09 00:38:04.360979318,2000-01-09 00:38:22.830241918
19,2000-01-09 00:45:39.166050672,2000-01-09 00:46:22.744021892
19,2000-01-09 09:59:04.365327358,2000-01-09 09:59:08.833426475
19,2000-01-09 10:16:34.424659252,2000-01-09 10:16:45.440807581
19,2000-01-09 10:32:31.839293241,2000-01-09 10:32:45.960231304
19,2000-01-09 10:32:47.514810562,2000-01-09 10:32:47.852000475
19,2000-01-09 11:05:39.093960762,2000-01-09 11:05:39.934707880
19,2000-01-09 11:27:34.700164318,2000-01-09 11:28:23.109728098
19,2000-01-09 14:13:09.701008081,2000-01-09 14:13:12.522784471
19,2000-01-09 16:51:10.326935053,2000-01-09 16:51:11.319641590
19,2000-01-09 17:49:30.083174467,2000-01-09 17:49:49.631310701
19,2000-01-09 18:59:40.856222629,2000-01-09 19:00:09.000719070
19,2000-01-09 19:12:30.697419166,2000-01-09 19:13:06.653397798
19,2000-01-09 19:23:18.775411367,2000-01-09 19:23:56.844309568
19,2000-01-09 20:48:11.040739298,2000-01-09 20:48:18.961675882
19,2000-01-09 20:52:43.320436954,2000-01-09 20:52:51.850440025
19,2000-01-09 20:52:59.806926727,2000-01-09 20:53:10.516150236
19,2000-01-09 21:03:51.849820137,2000-01-09 21:04:23.975156069
19,2000-01-09 22:01:42.089148998,2000-01-09 22:02:03.856217146
19,2000-01-10 10:09:15.610786915,2000-01-10 10:09:32.346086025
19,2000-01-10 10:19:30.634886265,2000-01-10 10:19:33.739219427
19,2000-01-10 10:42:35.447686434,2000-01-10 10:43:07.642479896
19,2000-01-10 10:47:30.064987659,2000-01-10 10:47:38.503982782
19,2000-01-10 11:32:17.387510776,2000-01-10 11:32:34.373695612
19,2000-01-10 12:05:37.395371675,2000-01-10 12:05:42.286596060
19,2000-01-10 16:43:17.668025017,2000-01-10 16:43:45.502552748
19,2000-01-10 17:40:52.515792846,2000-01-10 17:41:32.383791923
19,2000-01-10 17:41:44.840264797,2000-01-10 17:42:10.038951397
19,2000-01-10 18:00:17.373282194,2000-01-10 18:00:31.517607927
19,2000-01-10 19:44:08.296755314,2000-01-10 19:44:35.417750358
19,2000-01-10 19:59:27.732858896,2000-01-10 19:59:30.840421676
19,2000-01-10 20:00:06.361582279,2000-01-10 20:00:46.188300848
19,2000-01-10 20:14:24.518153667,2000-01-10 20:14:30.674097776
19,2000-01-10 20:33:32.828188658,2000-01-10 20:33:54.919788599
19,2000-01-10 20:37:32.214213371,2000-01-10 20:38:35.340497970
19,2000-01-10 20:39:57.193107843,2000-01-10 20:40:13.580026626
19,2000-01-10 20:42:02.412238598,2000-01-10 20:42:05.539182424
19,2000-01-10 21:04:46.941257953,2000-01-10 21:04:53.914323807
19,2000-01-10 22:21:54.799504757,2000-01-10 22:22:19.392281771
19,2000-01-10 22:25:08.760203361,2000-01-10 22:25:12.881644964
19,2000-01-10 22:36:36.617922306,2000-01-10 22:36:56.732710838
19,2000-01-10 22:39:01.989760160,2000-01-10 22:39:28.943734407
19,2000-01-10 22:46:27.116528272,2000-01-10 22:46:41.599468231
19,2000-01-10 22:50:22.615895271,2000-01-10 22:51:31.201127291
19,2000-01-11 11:00:44.291369915,2000-01-11 11:01:03.086768627
19,2000-01-11 21:48:49.865120172,2000-01-11 21:48:59.320553779
19,2000-01-11 21:49:52.816291570,2000-01-11 21:49:55.881676197
19,2000-01-12 06:26:13.549517631,2000-01-12 06:27:03.296275139
19,2000-01-12 06:44:25.897396087,2000-01-12 06:45:09.311536312
19,2000-01-12 06:54:35.507810592,2000-01-12 06:59:36.550333977
19,2000-01-12 08:43:20.902080297,2000-01-12 08:43:21.049886703
19,2000-01-12 08:59:12.107772827,2000-01-12 08:59:26.598019838
19,2000-01-12 09:25:08.352415323,2000-01-12 09:25:22.815239429
19,2000-01-12 09:31:26.119736194,2000-01-12 09:36:27.543597698
19,2000-01-12 09:46:36.095459223,2000-01-12 09:48:00.458301067
19,2000-01-12 09:52:12.774714470,2000-01-12 09:52:18.510745287
19,2000-01-12 10:00:22.558924436,2000-01-12 10:00:55.144509315
19,2000-01-12 10:00:57.162568331,2000-01-12 10:01:24.809365034
19,2000-01-12 10:09:24.012262344,2000-01-12 10:09:50.509191990
19,2000-01-12 10:10:43.350138902,2000-01-12 10:11:06.522628546
19,2000-01-12 10:13:08.336162805,2000-01-12 10:13:16.434234142
19,2000-01-12 10:29:19.091275930,2000-01-12 10:29:23.182016611
19,2000-01-12 10:38:17.811334610,2000-01-12 10:38:22.239552498
19,2000-01-12 12:46:59.180563450,2000-01-12 12:48:26.893257379
19,2000-01-12 14:22:32.233108520,2000-01-12 14:22:40.996497631
19,2000-01-12 14:23:08.778057097,2000-01-12 14:23:51.509111881
19,2000-01-12 15:13:39.420148134,2000-01-12 15:13:44.373513937
19,2000-01-12 15:13:56.605623007,2000-01-12 15:13:57.910204887
19,2000-01-12 16:27:07.295845032,2000-01-12 16:27:10.521341562
19,2000-01-12 16:50:00.230314970,2000-01-12 16:50:00.818296909
19,2000-01-12 16:50:02.709353208,2000-01-12 16:50:02.902296781
19,2000-01-12 18:01:51.631977796,2000-01-12 18:01:51.661787748
19,2000-01-12 18:02:18.121320009,2000-01-12 18:02:52.125191927
19,2000-01-12 18:02:55.367096185,2000-01-12 18:02:56.297164440
19,2000-01-12 18:02:56.733657598,2000-01-12 18:02:57.729336738
19,2000-01-12 18:04:24.387688398,2000-01-12 18:04:30.320766210
19,2000-01-12 18:04:32.847029686,2000-01-12 18:04:37.634963512
19,2000-01-12 18:06:01.116257906,2000-01-12 18:06:02.256689310
19,2000-01-12 18:16:56.422287464,2000-01-12 18:16:59.239339113
19,2000-01-12 18:16:59.329089880,2000-01-12 18:16:59.364320993
19,2000-01-12 18:17:01.301968574,2000-01-12 18:22:02.547326088
19,2000-01-12 20:32:54.153517484,2000-01-12 20:37:55.543737650
19,2000-01-13 09:10:53.597697973,2000-01-13 09:11:22.637270927
19,2000-01-13 09:17:00.015099764,2000-01-13 09:17:04.062656164
19,2000-01-13 09:30:39.429216146,2000-01-13 09:31:05.051357268
19,2000-01-13 09:31:50.609046936,2000-01-13 09:32:20.609390735
19,2000-01-13 09:43:30.955861568,2000-01-13 09:45:34.937857628
19,2000-01-13 09:45:34.959506512,2000-01-13 09:50:36.543674469
19,2000-01-13 09:54:03.656129598,2000-01-13 09:55:49.283046007
19,2000-01-13 11:52:42.141866207,2000-01-13 11:53:07.141008138
19,2000-01-13 12:24:54.088596821,2000-01-13 12:24:55.601640224
19,2000-01-13 12:24:55.755504846,2000-01-13 12:25:02.926283359
19,2000-01-13 12:25:10.962735653,2000-01-13 12:25:12.156440735
19,2000-01-13 12:27:21.079837799,2000-01-13 12:27:21.628534555
19,2000-01-13 12:27:22.029134750,2000-01-13 12:27:24.682318687
19,2000-01-13 12:27:50.859358311,2000-01-13 12:27:51.141173601
19,2000-01-13 14:07:36.587365627,2000-01-13 14:12:37.540370941
19,2000-01-13 14:46:35.202938080,2000-01-13 14:46:42.514767170
19,2000-01-13 14:46:43.913569927,2000-01-13 14:46:44.241417169
19,2000-01-13 19:49:27.305474996,2000-01-13 19:50:31.652423142
19,2000-01-13 19:51:23.076659441,2000-01-13 19:52:44.657471895
19,2000-01-13 20:01:51.950675010,2000-01-13 20:01:54.054979086
19,2000-01-13 22:51:22.935238838,2000-01-13 22:52:03.361299276
19,2000-01-13 23:21:19.530620336,2000-01-13 23:22:17.520339250
19,2000-01-13 23:25:11.633571863,2000-01-13 23:25:58.652872324
19,2000-01-14 08:16:01.075160265,2000-01-14 08:16:14.944943428
19,2000-01-14 08:16:24.928428173,2000-01-14 08:17:05.602106571
19,2000-01-14 08:17:15.346853733,2000-01-14 08:21:18.827365637
19,2000-01-14 08:21:24.339859485,2000-01-14 08:23:27.710165977
19,2000-01-14 08:24:12.900689363,2000-01-14 08:24:30.244796037
19,2000-01-14 08:24:37.946010351,2000-01-14 08:25:37.447841644
19,2000-01-14 08:34:15.662741661,2000-01-14 08:34:25.405544996
19,2000-01-14 18:35:13.159502983,2000-01-14 18:36:43.169856310
19,2000-01-14 18:36:45.247234344,2000-01-14 18:41:46.543762207
19,2000-01-14 18:55:39.048446417,2000-01-14 18:55:39.994886160
19,2000-01-14 18:55:40.095886469,2000-01-14 18:55:50.599488973
19,2000-01-14 18:55:52.025426626,2000-01-14 18:55:52.863949537
19,2000-01-14 19:03:10.294574261,2000-01-14 19:03:11.584851503
19,2000-01-14 19:33:51.124526024,2000-01-14 19:34:00.546862840
19,2000-01-14 20:16:51.778142213,2000-01-14 20:16:53.883441686
19,2000-01-14 21:46:30.304054975,2000-01-14 21:46:43.142299413
19,2000-01-14 21:46:44.271173954,2000-01-14 21:46:44.832852363
19,2000-01-14 21:59:07.774009704,2000-01-14 21:59:10.835234880
19,2000-01-15 10:12:57.319527864,2000-01-15 10:12:57.874725342
16,2000-01-14 18:47:40.062468052,2000-01-14 18:48:21.792663097
3,2000-01-01 14:28:46.876827478,2000-01-01 14:28:47.851613521
3,2000-01-01 14:29:48.232818126,2000-01-01 14:34:49.545541286
3,2000-01-01 14:44:22.631687641,2000-01-01 14:49:24.544347524
3,2000-01-01 14:52:11.305671930,2000-01-01 14:52:11.448625326
3,2000-01-01 14:55:26.296734571,2000-01-01 14:56:34.882256985
3,2000-01-01 14:59:45.100133657,2000-01-01 14:59:46.105329037
3,2000-01-01 15:01:16.118878364,2000-01-01 15:01:17.083608627
3,2000-01-01 15:23:54.677376985,2000-01-01 15:24:16.215684175
3,2000-01-01 15:29:24.282655716,2000-01-01 15:29:24.897996902
3,2000-01-01 16:10:58.232009888,2000-01-01 16:11:05.154098987
3,2000-01-01 16:11:52.609754324,2000-01-01 16:16:32.361997127
3,2000-01-01 16:16:32.377362728,2000-01-01 16:21:33.544104099
3,2000-01-01 16:23:10.299010515,2000-01-01 16:28:11.544077635
3,2000-01-01 16:34:04.238098860,2000-01-01 16:34:16.570493698
3,2000-01-01 16:40:45.639353275,2000-01-01 16:40:47.947097301
3,2000-01-01 16:41:18.236772775,2000-01-01 16:41:21.375198126
3,2000-01-01 16:59:37.665944338,2000-01-01 17:00:27.932807684
3,2000-01-01 17:06:23.959250688,2000-01-01 17:07:17.341531992
3,2000-01-01 17:10:23.121144771,2000-01-01 17:11:30.474814415
3,2000-01-01 17:13:04.607484102,2000-01-01 17:13:25.522470236
3,2000-01-01 17:21:41.574450493,2000-01-01 17:22:26.939679622
3,2000-01-01 17:24:30.154303551,2000-01-01 17:24:39.426386595
3,2000-01-01 17:25:05.334613561,2000-01-01 17:25:47.239130735
3,2000-01-01 17:26:15.044516563,2000-01-01 17:27:03.378578424
3,2000-01-01 17:28:27.961147785,2000-01-01 17:32:22.951242447
3,2000-01-01 17:33:54.672098636,2000-01-01 17:34:03.699836492
3,2000-01-04 14:19:40.155874252,2000-01-04 14:21:25.624316454
3,2000-01-04 14:33:51.083655834,2000-01-04 14:34:28.528741836
3,2000-01-04 14:34:37.122420072,2000-01-04 14:38:30.374081373
3,2000-01-04 14:38:31.473858118,2000-01-04 14:39:35.290652275
3,2000-01-04 14:42:05.820515871,2000-01-04 14:42:33.015265226
3,2000-01-14 22:43:27.272353649,2000-01-14 22:44:11.476975202
17,2000-01-01 19:36:41.688843250,2000-01-01 19:37:13.544403314
17,2000-01-01 19:37:13.603242874,2000-01-01 19:37:50.543933391
17,2000-01-01 19:38:19.907676697,2000-01-01 19:39:48.550337314
17,2000-01-01 19:40:11.289814234,2000-01-01 19:40:42.544804096
17,2000-01-01 22:35:42.766191244,2000-01-01 22:36:14.546630144
17,2000-01-01 22:50:52.208044529,2000-01-01 22:51:23.543666601
17,2000-01-02 14:46:05.041749953,2000-01-02 14:46:36.542719363
17,2000-01-02 14:47:43.433514118,2000-01-02 14:48:14.543576956
17,2000-01-02 14:49:04.035909652,2000-01-02 14:49:55.543740511
17,2000-01-02 15:24:05.875414133,2000-01-02 15:24:36.544864893
17,2000-01-02 15:35:04.294904947,2000-01-02 15:35:43.543683290
17,2000-01-02 17:31:00.840549230,2000-01-02 17:31:32.544755697
17,2000-01-04 19:50:34.753880739,2000-01-04 19:51:06.547873974
17,2000-01-04 19:51:09.875437498,2000-01-04 19:51:41.544447660
17,2000-01-04 19:53:05.506712436,2000-01-04 19:54:15.543409824
17,2000-01-04 19:56:01.511180639,2000-01-04 19:56:32.547548294
17,2000-01-04 19:56:37.827274322,2000-01-04 20:02:26.547143221
17,2000-01-04 20:02:50.974021673,2000-01-04 20:03:43.547452688
17,2000-01-04 20:03:45.044817924,2000-01-04 20:04:16.540973425
17,2000-01-04 20:04:51.967293501,2000-01-04 20:05:22.543587684
17,2000-01-04 20:21:35.012048006,2000-01-04 20:22:06.543692112
17,2000-01-04 20:29:26.549379825,2000-01-04 20:29:57.543827057
17,2000-01-09 15:32:09.883225441,2000-01-09 15:32:41.541739940
17,2000-01-09 15:52:55.654757500,2000-01-09 15:53:27.544976473
17,2000-01-09 15:53:37.054243803,2000-01-09 15:54:08.541464090
17,2000-01-09 15:54:20.503806591,2000-01-09 15:54:51.543729543
17,2000-01-09 16:09:07.651372671,2000-01-09 16:09:39.541794061
17,2000-01-09 16:10:32.844686031,2000-01-09 16:11:23.545443535
17,2000-01-09 16:11:46.054483414,2000-01-09 16:12:17.542142868
17,2000-01-09 16:12:33.281821966,2000-01-09 16:13:19.547282696
17,2000-01-09 16:13:37.840602636,2000-01-09 16:14:09.541777611
17,2000-01-09 16:16:11.062533140,2000-01-09 16:16:42.544735431
17,2000-01-09 16:31:36.505804300,2000-01-09 16:32:06.543473004
17,2000-01-09 16:34:39.771425247,2000-01-09 16:35:45.543886423
17,2000-01-09 19:47:23.083590507,2000-01-09 19:47:53.540827751
17,2000-01-14 14:04:39.149845123,2000-01-14 14:05:42.543637752
17,2000-01-14 15:28:54.565209627,2000-01-14 15:29:45.541668176
17,2000-01-14 15:32:51.199814558,2000-01-14 15:33:54.541291237
4,2000-01-04 15:31:32.606950283,2000-01-04 15:32:03.543155670
2,2000-01-01 08:30:11.937847853,2000-01-01 08:30:21.155385494
2,2000-01-01 08:31:12.031355858,2000-01-01 08:31:45.217120170
2,2000-01-01 08:31:47.099248171,2000-01-01 08:31:51.174310446
2,2000-01-01 09:46:29.340005398,2000-01-01 09:51:30.553146124
2,2000-01-01 23:31:02.083532572,2000-01-01 23:31:58.557473421
2,2000-01-01 23:32:00.763117790,2000-01-01 23:32:54.136215448
2,2000-01-02 11:05:52.650085211,2000-01-02 11:07:57.597121477
2,2000-01-02 18:48:42.313562631,2000-01-02 18:48:57.770882606
2,2000-01-02 21:30:13.161205768,2000-01-02 21:32:08.260531664
2,2000-01-02 21:33:52.335125446,2000-01-02 21:34:34.346812248
2,2000-01-02 21:35:19.930933237,2000-01-02 21:35:32.962005138
2,2000-01-03 04:05:09.214088917,2000-01-03 04:05:09.328064918
2,2000-01-03 08:59:06.393393755,2000-01-03 08:59:31.480367183
2,2000-01-03 08:59:34.749071121,2000-01-03 08:59:51.023813009
2,2000-01-03 10:07:03.532914638,2000-01-03 10:07:09.518985033
2,2000-01-03 10:17:05.316188097,2000-01-03 10:17:09.930204391
2,2000-01-03 11:07:32.753661394,2000-01-03 11:07:37.021759033
2,2000-01-03 21:11:44.316519260,2000-01-03 21:12:26.966721296
2,2000-01-03 21:14:36.029225110,2000-01-03 21:15:35.602222919
2,2000-01-04 01:14:34.654715060,2000-01-04 01:15:39.354997635
2,2000-01-04 09:36:19.104826212,2000-01-04 09:36:27.421694755
2,2000-01-04 16:29:54.467415333,2000-01-04 16:30:59.909458160
2,2000-01-04 19:59:54.451602459,2000-01-04 20:01:40.414594650
2,2000-01-04 22:22:11.455275535,2000-01-04 22:22:59.488646984
2,2000-01-05 13:34:21.398529053,2000-01-05 13:35:25.240653753
2,2000-01-05 14:47:11.941412210,2000-01-05 14:47:37.299796581
2,2000-01-05 17:27:41.064440489,2000-01-05 17:28:39.764229774
2,2000-01-05 17:29:27.986101150,2000-01-05 17:30:05.763350725
2,2000-01-05 17:35:22.116432190,2000-01-05 17:35:35.348617792
2,2000-01-05 17:58:20.594268083,2000-01-05 17:58:26.750768900
2,2000-01-05 19:00:32.587935686,2000-01-05 19:02:14.822324753
2,2000-01-05 19:05:28.502120971,2000-01-05 19:06:33.020912885
2,2000-01-05 19:23:27.231699228,2000-01-05 19:28:28.543787002
2,2000-01-05 19:53:51.171790600,2000-01-05 19:54:58.304656982
2,2000-01-05 21:38:09.157772541,2000-01-05 21:38:11.357321262
2,2000-01-06 09:21:15.279594898,2000-01-06 09:21:56.909245968
2,2000-01-06 09:47:38.858033657,2000-01-06 09:48:19.014108181
2,2000-01-06 10:13:08.959800005,2000-01-06 10:13:59.417665005
2,2000-01-06 10:14:02.866049528,2000-01-06 10:14:16.178869486
2,2000-01-06 10:15:03.657253979,2000-01-06 10:15:41.036360979
2,2000-01-06 11:18:15.503186941,2000-01-06 11:18:18.598367691
2,2000-01-06 12:05:10.573055267,2000-01-06 12:05:17.957173824
2,2000-01-06 14:15:25.086787939,2000-01-06 14:17:35.862126112
2,2000-01-06 14:27:44.028884888,2000-01-06 14:27:55.040410280
2,2000-01-06 15:08:47.462593555,2000-01-06 15:09:15.841153383
2,2000-01-06 15:09:20.866572857,2000-01-06 15:09:25.196446419
2,2000-01-06 17:38:12.514755726,2000-01-06 17:40:48.357644081
2,2000-01-06 17:44:48.331352949,2000-01-06 17:47:18.054215669
2,2000-01-06 17:47:30.886765241,2000-01-06 17:47:51.658592701
2,2000-01-06 17:49:23.928250074,2000-01-06 17:51:09.874904394
2,2000-01-06 17:53:13.825353622,2000-01-06 17:54:34.323781490
2,2000-01-06 17:55:29.902822971,2000-01-06 17:56:34.938013553
2,2000-01-06 18:01:16.019802570,2000-01-06 18:02:19.615200758
2,2000-01-06 18:03:05.485895157,2000-01-06 18:04:27.132897377
2,2000-01-06 18:11:12.318640947,2000-01-06 18:12:09.805009603
2,2000-01-06 18:12:54.267648458,2000-01-06 18:16:49.275526762
2,2000-01-06 18:20:43.892191648,2000-01-06 18:25:54.210611343
2,2000-01-06 18:26:13.370844841,2000-01-06 18:26:41.100533008
2,2000-01-06 18:32:05.799840212,2000-01-06 18:32:35.423496723
2,2000-01-06 18:35:18.841588020,2000-01-06 18:35:22.054010153
2,2000-01-06 23:49:18.123382568,2000-01-06 23:49:35.680479288
2,2000-01-07 09:44:21.839598656,2000-01-07 09:47:22.173094749
2,2000-01-07 10:14:01.302741766,2000-01-07 10:15:55.405134201
2,2000-01-07 10:45:11.413312912,2000-01-07 10:45:21.265650987
2,2000-01-07 11:16:01.894325256,2000-01-07 11:17:43.988223553
2,2000-01-08 10:25:17.590415716,2000-01-08 10:25:41.924333334
2,2000-01-08 10:29:36.337298155,2000-01-08 10:29:50.862718820
2,2000-01-08 10:33:18.401582241,2000-01-08 10:33:40.338321686
2,2000-01-08 11:13:17.076972484,2000-01-08 11:14:39.758516073
2,2000-01-08 11:25:42.518183231,2000-01-08 11:25:45.608580351
2,2000-01-08 19:52:45.325325250,2000-01-08 19:53:27.670433283
2,2000-01-08 21:44:17.778772353,2000-01-08 21:44:31.224669218
2,2000-01-09 09:48:48.199186563,2000-01-09 09:49:16.967005491
2,2000-01-09 09:50:46.663262129,2000-01-09 09:51:03.657580375
2,2000-01-09 09:51:07.752655506,2000-01-09 09:51:25.496210813
2,2000-01-09 12:20:51.304548025,2000-01-09 12:21:44.509981394
2,2000-01-09 17:46:29.608263492,2000-01-09 17:46:35.277332783
2,2000-01-09 17:46:43.851296663,2000-01-09 17:46:47.491393328
2,2000-01-09 17:46:51.173647880,2000-01-09 17:46:52.774827719
2,2000-01-09 17:46:53.726934194,2000-01-09 17:46:54.455902576
2,2000-01-09 18:43:11.227786302,2000-01-09 18:44:12.418369531
2,2000-01-09 18:47:34.453160524,2000-01-09 18:48:04.449559927
2,2000-01-09 18:58:52.950522899,2000-01-09 18:59:12.369235754
2,2000-01-09 19:43:35.697326422,2000-01-09 19:44:36.341814756
2,2000-01-09 20:09:52.511145115,2000-01-09 20:10:12.488040685
2,2000-01-09 23:13:55.388351202,2000-01-09 23:14:04.588181972
2,2000-01-10 03:59:36.770513058,2000-01-10 03:59:44.640253305
2,2000-01-10 10:33:03.115159750,2000-01-10 10:33:13.489792108
2,2000-01-10 11:50:54.373335600,2000-01-10 11:52:11.494752645
2,2000-01-10 12:28:17.594781160,2000-01-10 12:28:38.221892118
2,2000-01-10 12:28:40.359098911,2000-01-10 12:29:02.831727981
2,2000-01-10 12:29:06.585202932,2000-01-10 12:29:07.409318685
2,2000-01-10 12:29:58.322454452,2000-01-10 12:30:02.511063576
2,2000-01-10 13:44:57.075632810,2000-01-10 13:46:28.444934606
2,2000-01-10 13:46:49.076700210,2000-01-10 13:47:02.301296472
2,2000-01-10 13:47:29.290980816,2000-01-10 13:47:30.115899801
2,2000-01-10 13:52:01.177716255,2000-01-10 13:52:04.497436523
2,2000-01-10 13:52:06.839313030,2000-01-10 13:52:07.762142420
2,2000-01-10 13:52:11.044618368,2000-01-10 13:52:12.148703337
2,2000-01-10 13:56:40.071360111,2000-01-10 13:56:54.226594448
2,2000-01-10 13:56:55.195806265,2000-01-10 13:56:57.724179983
2,2000-01-10 13:56:58.806419849,2000-01-10 13:57:01.136888504
2,2000-01-10 13:57:05.904447555,2000-01-10 13:57:42.809939861
2,2000-01-10 13:57:49.902593612,2000-01-10 13:57:50.863067865
2,2000-01-10 14:05:35.274892568,2000-01-10 14:06:04.071790695
2,2000-01-10 15:17:12.336692333,2000-01-10 15:17:21.050441027
2,2000-01-10 16:19:43.050420999,2000-01-10 16:20:08.710189819
2,2000-01-10 17:03:59.044034719,2000-01-10 17:03:59.868122339
